;Latitude;Longitude;Weight
15246;40.68180551100005;-73.98308819;2
15251;40.67111083400005;-73.91356336299998;5
15252;40.65558461900008;-73.92688964299998;5
15254;40.69536744700008;-73.98324342499996;5
15255;40.68164941100008;-73.98567334599994;5
15257;40.655718343000046;-73.94525938899994;2
15263;40.688743368000075;-73.94498708099997;2
15264;40.694372886000046;-73.95799702799998;5
15265;40.67141166300007;-73.88151172399995;2
15271;40.655283490000045;-74.01049278999993;2
15274;40.69021195800008;-73.94527434299994;2
15290;40.69741494400005;-73.93600741799997;2
15294;40.68217317800003;-73.88901005299994;2
15295;40.63902167200007;-74.022463524;5
15305;40.66078096200005;-73.89550100999998;2
15306;40.658555689000025;-73.99633595999995;5
15307;40.68639573400003;-73.949095931;2
15315;40.62587161400006;-73.93488360099997;5
15322;40.670243811000034;-73.86301732499999;5
15326;40.67956848700004;-73.94124508799997;5
15332;40.689027417000034;-73.98615855199995;2
15333;40.683700646000034;-74.00050622499998;5
15336;40.690106415000045;-73.98897094299997;5
15341;40.59105012600002;-73.95587646799999;2
15343;40.57557363000007;-73.98120362499998;1
15348;40.67132170800004;-74.00121990099996;5
15351;40.68297915200003;-73.97666644099995;2
15356;40.678507465000045;-73.99596351899999;5
15357;40.678204676000064;-73.92318746499996;5
15361;40.66382411700005;-73.95241126899998;2
15364;40.632893841000055;-73.94769920999995;2
15373;40.65862659200008;-73.89282644999997;5
15374;40.643416331000026;-74.02111373099996;2
15376;40.68703414200007;-73.98202677399995;5
15383;40.57752040700007;-73.96190433799995;2
15384;40.61596892200004;-74.03106073499998;2
15386;40.701289700000075;-73.93950202699995;5
15392;40.70198571800007;-73.92796400499998;2
15395;40.639318400000036;-73.89431314299998;5
15400;40.59971396700007;-73.98007690799993;2
15402;40.57556809600004;-73.98093364699997;5
15406;40.66633522400008;-73.95153355199994;2
15409;40.684397035000075;-73.98656333999998;2
15412;40.68703414200007;-73.98202677399995;5
15413;40.66739017700007;-73.87094990799993;5
15417;40.689048255000046;-73.95861337799995;2
15419;40.679897389000075;-73.94032903399994;2
15424;40.634226785000074;-73.97888845799997;5
15429;40.60420281500007;-73.97217796599993;2
15430;40.680373415000076;-73.89275905399995;2
15431;40.63676218200004;-73.92057612699995;5
15439;40.67141166300007;-73.88151172399995;5
15445;40.695051109000076;-73.91779483999993;5
15446;40.67658565700003;-74.011105419;2
15447;40.68822079700004;-73.91981169999997;2
15448;40.66559971500004;-73.88850054499993;1
15451;40.64105598400005;-73.91065481999993;2
15453;40.64870676900005;-73.90513094099998;5
15457;40.69536744700008;-73.98324342499996;5
15458;40.67111083400005;-73.91356336299998;2
15460;40.67141166300007;-73.88151172399995;5
15464;40.62576896100006;-73.99141682199995;5
15465;40.67141166300007;-73.88151172399995;5
15466;40.64870676900005;-73.90513094099998;5
15474;40.63902167200007;-74.022463524;5
15476;40.711802619000025;-73.95929902699999;5
15479;40.57557363000007;-73.98120362499998;1
15480;40.601699102000055;-73.98423923699994;2
15483;40.69536744700008;-73.98324342499996;1
15485;40.616303079000026;-73.92990065599997;2
15496;40.64382175000002;-73.99911500099995;2
15500;40.70346075800006;-73.96616755599996;2
15501;40.69607807800003;-73.95270199199997;2
15502;40.655865292000044;-73.90528294499995;2
15504;40.64937054300003;-73.96087589799998;5
15509;40.63224054700004;-73.94762406299998;5
15512;40.64886713300007;-73.95082189999994;5
15523;40.67459999000005;-73.93057482199998;2
15526;40.689715756000055;-73.92244220799995;5
15528;40.679524703000034;-73.90457153799997;1
15538;40.60207069800003;-74.00269150899999;2
15540;40.69522543000005;-73.93748445299997;5
15541;40.638667594000026;-74.02246340399995;5
15543;40.64886713300007;-73.95082189999994;2
15545;40.683767303000025;-73.978742975;2
15546;40.582620261000045;-73.98629580399995;2
15549;40.69536744700008;-73.98324342499996;5
15553;40.64661862600008;-73.99619967999998;2
15557;40.67597640200007;-73.96302338199997;5
15559;40.67459999000005;-73.93057482199998;5
15560;40.690106415000045;-73.98897094299997;5
15566;40.688743368000075;-73.94498708099997;5
15573;40.576645978000045;-73.97648039599994;2
15579;40.68964821100008;-73.92405412199997;5
15584;40.69546894100006;-73.98282507899995;2
15588;40.65815884800003;-73.91817909399998;2
15592;40.607047935000026;-73.95890550399997;2
15595;40.587718236000065;-73.95665995499998;5
15600;40.69514090800004;-73.975125947;2
15605;40.68964821100008;-73.92405412199997;5
15612;40.651377927000055;-73.95590864899998;5
15615;40.67057094200004;-73.92242842099995;5
15618;40.69514090800004;-73.975125947;5
15621;40.66882551000003;-73.91880765899998;1
15622;40.63367789500006;-73.89435450199994;2
15624;40.65799306600008;-74.00069344599996;5
15630;40.641194091000045;-74.01439652299997;5
15638;40.66833311800008;-73.89690223799995;5
15641;40.62430270600004;-74.014036246;2
15648;40.68238947400005;-73.95871485899994;5
15654;40.613513762000025;-73.99780075299998;5
15656;40.69107764200004;-73.95401811199997;2
15657;40.677424845000075;-73.98304243299998;2
15665;40.67232323500008;-73.89302794899999;2
15667;40.57619290000007;-73.96497929799993;5
15676;40.66151554700008;-73.910576957;5
15678;40.62212092500005;-73.98897496999997;2
15682;40.69543880800006;-73.98322537599995;2
15683;40.72627576100007;-73.95221153699998;2
15689;40.59406298000005;-73.96086869299995;5
15702;40.65913160700006;-73.95505652799993;2
15706;40.68927245800006;-73.94364165399995;2
15708;40.706222013000044;-73.95097435599996;2
15714;40.69438807200004;-73.98719600899994;5
15715;40.576157300000034;-73.97598379999994;2
15717;40.684345009000026;-73.92784965399994;5
15722;40.63068215900006;-73.97355396999995;2
15723;40.68964821100008;-73.92405412199997;2
15728;40.65039633400005;-73.95870942899995;2
15729;40.688743368000075;-73.94498708099997;5
15730;40.67474991700004;-73.99776989499998;5
15733;40.64382175000002;-73.99911500099995;5
15735;40.63653905700004;-73.898615954;2
15741;40.688154120000036;-73.94685537799995;2
15742;40.66427956300004;-73.93047382199995;2
15748;40.65799306600008;-74.00069344599996;5
15751;40.68910696300003;-73.915425902;5
15754;40.707541698000064;-73.96442337099995;2
15757;40.67011738900004;-73.95817451899995;5
15765;40.59497816600003;-74.00106366999995;2
15772;40.65204791600007;-73.94390374499993;5
15774;40.697970267000066;-73.98993253599998;5
15781;40.67288014500008;-73.92369108599996;5
15783;40.62725607000005;-74.01428544099997;2
15784;40.67832230800008;-73.87564085999998;2
15786;40.69833089400004;-73.91749507299994;5
15789;40.65247996400007;-73.91827975999998;2
15790;40.57556809600004;-73.98093364699997;5
15791;40.60207069800003;-74.00269150899999;5
15796;40.57976007600007;-73.98548279899995;2
15797;40.683233941000026;-73.92445442999998;5
15802;40.670667775000034;-73.93233808999997;5
15806;40.57758741600002;-73.97633607099993;5
15811;40.633183272000046;-73.92944698299993;2
15812;40.63373217900005;-74.02388487699994;2
15816;40.67421712700008;-73.86207545399995;2
15821;40.630754299000046;-73.97716745999998;1
15825;40.656592499000055;-73.96216913999997;2
15828;40.64961338000006;-73.97548527299993;2
15835;40.70328426900005;-73.99160881699999;2
15837;40.65819343200008;-74.00103224299994;5
15838;40.575517234000074;-74.00818722799994;2
15839;40.68964821100008;-73.92405412199997;5
15851;40.66889720100005;-73.89848025599997;2
15852;40.67141166300007;-73.88151172399995;5
15861;40.69536744700008;-73.98324342499996;5
15867;40.721253107000045;-73.94093055399995;5
15877;40.69146490900005;-73.98734802299998;2
15879;40.67141166300007;-73.88151172399995;5
15882;40.72975834300007;-73.95098951399994;2
15885;40.60207069800003;-74.00269150899999;5
15889;40.70629036500002;-73.95035033099998;5
15892;40.67111083400005;-73.91356336299998;2
15899;40.684660286000046;-73.91158073399998;2
15907;40.63608800000002;-74.01970624099994;2
15909;40.64886713300007;-73.95082189999994;5
15911;40.69072394800003;-73.98855615699993;5
15916;40.694380900000056;-73.97651820399994;5
15922;40.69151240700006;-73.90955229099995;5
15927;40.57719185600007;-74.00057020999998;2
15931;40.663855851000044;-73.99606893499998;1
15936;40.57622842300003;-73.99876671799996;2
15941;40.65799306600008;-74.00069344599996;2
15947;40.65799306600008;-74.00069344599996;5
15950;40.66703614800008;-73.908168844;5
15951;40.57633260500006;-73.96406848099997;2
15956;40.70361122000002;-73.92461527899997;2
15959;40.641823472000056;-73.99581439799994;5
15960;40.64870676900005;-73.90513094099998;2
15969;40.62851560000007;-73.94138369799998;5
15974;40.67379168100007;-73.87403785499998;5
15975;40.69018333800005;-73.95526637799998;2
15978;40.67608837500006;-73.96131086999998;2
15984;40.63915384300003;-74.02018997099998;2
15988;40.67141166300007;-73.88151172399995;5
15997;40.66858395700007;-73.92697993199994;2
16004;40.69666565400007;-73.92265049999997;2
16006;40.692557669000045;-73.99097189599996;2
16008;40.67141166300007;-73.88151172399995;5
16009;40.68966104800006;-73.95329430399994;5
16012;40.64886713300007;-73.95082189999994;5
16018;40.695712991000036;-73.94636611899993;2
16020;40.636014457000044;-73.98392848299993;2
16023;40.675639193000045;-74.00350203099998;5
16027;40.64886713300007;-73.95082189999994;5
16028;40.705456577000064;-73.95181168499995;2
16030;40.675411501000035;-73.87191497999999;2
16035;40.66194314900008;-73.92102913399998;2
16037;40.68187203100007;-73.98827284299993;5
16039;40.69852048100006;-73.93024337099996;2
16043;40.63739970300003;-73.91036786599993;2
16045;40.65170090400005;-73.86844675099995;2
16048;40.669874185000026;-73.88112152899998;5
16051;40.690106415000045;-73.98897094299997;5
16054;40.69163222100008;-73.98630225099998;2
16056;40.69114594800004;-73.94691429499993;2
16057;40.66207687900004;-73.95537172999997;2
16058;40.62572501600005;-73.99104937999994;2
16061;40.57556809600004;-73.98093364699997;5
16063;40.68017793000007;-73.93150280899994;2
16064;40.67493633500004;-74.00756854399998;2
16065;40.696847054000045;-73.93650923699995;2
16068;40.67932573000007;-73.90626993499995;5
16070;40.60207069800003;-74.00269150899999;5
16072;40.688743368000075;-73.94498708099997;2
16073;40.57530103700003;-73.97654206499993;2
16076;40.71165067700008;-73.94391129999997;2
16079;40.688743368000075;-73.94498708099997;5
16081;40.667266581000035;-73.87087805299996;2
16083;40.68354911000005;-73.98849609399997;5
16085;40.67743520100004;-73.94561650899993;5
16086;40.69497597900005;-73.93317529999997;2
16088;40.69438807200004;-73.98719600899994;5
16094;40.67141166300007;-73.88151172399995;5
16097;40.57530103700003;-73.97654206499993;1
16098;40.62893951400008;-74.00025002099994;2
16103;40.57556809600004;-73.98093364699997;5
16106;40.66468589900006;-73.89452887499993;5
16109;40.67141166300007;-73.88151172399995;2
16111;40.64291673400004;-73.97863347399993;2
16118;40.708433556000045;-73.94338379099996;5
16128;40.65046717200005;-73.95726787499996;5
16129;40.67111083400005;-73.91356336299998;5
16132;40.68114495900005;-73.95566903799994;2
16133;40.66892692300007;-73.92258173299997;5
16134;40.70068330700008;-73.92163241399999;2
16139;40.69612773800003;-73.93617093399995;2
16140;40.655441049000046;-73.91378549099994;2
16142;40.68740161900007;-73.94036919399997;2
16144;40.68822079700004;-73.91981169999997;2
16147;40.69536744700008;-73.98324342499996;5
16148;40.67992231900007;-73.94076886699997;5
16151;40.71079551600008;-73.95994530099993;5
16153;40.69438807200004;-73.98719600899994;5
16159;40.678250863000066;-73.95289129299994;2
16161;40.58941446000005;-73.95649323099997;2
16162;40.638667594000026;-74.02246340399995;5
16165;40.69737684900008;-73.93180610099995;2
16167;40.67414306300003;-73.87160017199994;2
16172;40.64886713300007;-73.95082189999994;5
16175;40.612107891000036;-73.95504136299998;2
16178;40.67141166300007;-73.88151172399995;5
16180;40.632893841000055;-73.94769920999995;1
16181;40.64886713300007;-73.95082189999994;5
16182;40.62600474100003;-73.92798837099998;2
16183;40.68711602600007;-73.91786591999994;5
16184;40.67111083400005;-73.91356336299998;2
16187;40.66892692300007;-73.92258173299997;2
16188;40.60126924700006;-73.99936404199997;5
16189;40.70183980300004;-73.91522581599996;2
16193;40.60968228000007;-73.96522464499998;2
16194;40.69072394800003;-73.98855615699993;5
16196;40.706222013000044;-73.95097435599996;2
16201;40.634524491000036;-74.028017703;5
16202;40.65083987500003;-73.94908341599995;2
16206;40.639756334000026;-73.97314321399993;5
16209;40.69224167400005;-73.987300996;1
16212;40.69776463200003;-73.93802302199998;5
16215;40.65845677200008;-73.92865976599995;5
16221;40.604278865000026;-73.98189059199996;2
16228;40.65477695900006;-73.93991181299998;2
16231;40.65844352300008;-73.90979175299998;5
16232;40.656099505000036;-73.93907807899996;2
16235;40.58370739900005;-73.94258587999997;2
16236;40.584641189000074;-73.95633433099994;5
16237;40.67341595700003;-73.93347088199994;2
16242;40.67141166300007;-73.88151172399995;5
16245;40.57530103700003;-73.97654206499993;1
16250;40.689072162000045;-74.00075867599996;5
16252;40.681967344000036;-73.98236705399995;2
16254;40.63341834000005;-73.948239227;2
16255;40.68112594000007;-73.97436682299997;5
16257;40.683363040000074;-73.97486713399995;2
16260;40.69833089400004;-73.91749507299994;2
16261;40.71454114400007;-73.94438863099998;5
16262;40.692557669000045;-73.99097189599996;2
16263;40.60958395900008;-73.95843934199995;2
16266;40.69438807200004;-73.98719600899994;2
16270;40.66961517100003;-73.90683872199997;2
16275;40.676080719000026;-73.90543088799996;2
16276;40.60561657300008;-73.99000408099994;5
16277;40.65819343200008;-74.00103224299994;5
16280;40.68228888700002;-73.98523333799993;5
16281;40.68316038100005;-73.95768319599993;5
16282;40.69536744700008;-73.98324342499996;5
16287;40.67873442300004;-73.90821042099995;2
16290;40.69746820300003;-73.99301961799993;5
16295;40.67125445700003;-73.926713851;2
16298;40.64870676900005;-73.90513094099998;5
16310;40.695864034000074;-73.98182244499998;5
16316;40.688743368000075;-73.94498708099997;5
16320;40.68822079700004;-73.91981169999997;2
16321;40.67132117700004;-73.91975270899997;5
16325;40.68990577500005;-73.98642159999997;2
16331;40.618871273000025;-74.00892736899993;2
16335;40.71115192100008;-73.95876918599998;5
16339;40.70629036500002;-73.95035033099998;2
16342;40.66333419100005;-73.90911470699997;2
16343;40.67111083400005;-73.91356336299998;5
16348;40.67873442300004;-73.90821042099995;2
16350;40.70629036500002;-73.95035033099998;5
16353;40.726965067000044;-73.95311662899995;2
16356;40.695958362000056;-73.93763162199998;5
16360;40.67668034100007;-73.90041881899998;2
16370;40.60836143300003;-73.99077439099993;2
16372;40.68214616800003;-73.92740855799997;5
16373;40.67141166300007;-73.88151172399995;5
16375;40.688743368000075;-73.94498708099997;5
16377;40.69146490900005;-73.98734802299998;5
16389;40.580853230000045;-73.95598760499998;5
16391;40.66990008700003;-73.93379882299999;5
16399;40.635493530000076;-73.92380589499999;5
16401;40.63021824100008;-73.93293391099995;5
16412;40.59406298000005;-73.96086869299995;5
16415;40.69833089400004;-73.91749507299994;5
16424;40.68126245900004;-73.91550435399995;5
16431;40.64308835400004;-73.98884538799997;2
16439;40.68711602600007;-73.91786591999994;5
16441;40.65799306600008;-74.00069344599996;5
16443;40.69833089400004;-73.91749507299994;5
16444;40.64870676900005;-73.90513094099998;5
16446;40.638667594000026;-74.02246340399995;2
16449;40.69833089400004;-73.91749507299994;5
16453;40.57938452100007;-73.96310565399993;2
16456;40.63068215900006;-73.97355396999995;5
16458;40.66726064900007;-73.95978399999996;5
16463;40.57528417800006;-73.99697047499996;2
16465;40.65168650100002;-73.95904018399995;5
16471;40.64591936100004;-73.95807437399995;5
16478;40.68566556200005;-73.948952261;2
16483;40.677834725000025;-73.99113972999999;2
16484;40.65337371400005;-73.91681546699994;2
16487;40.67412345400004;-73.88974446099995;5
16488;40.683700646000034;-74.00050622499998;5
16492;40.68034722300007;-73.93003524099998;5
16506;40.582620261000045;-73.98629580399995;2
16511;40.62118615600008;-73.93004682099996;2
16513;40.67459999000005;-73.93057482199998;2
16516;40.635493530000076;-73.92380589499999;2
16518;40.70629036500002;-73.95035033099998;5
16522;40.690106415000045;-73.98897094299997;5
16523;40.67692328400005;-73.86656555199994;5
16527;40.67066627200006;-73.95797590799998;2
16528;40.702770532000045;-73.986671442;2
16529;40.663815561000035;-73.90041639699997;2
16530;40.68112594000007;-73.97436682299997;5
16536;40.66416202000005;-73.94681681999998;2
16537;40.58507196100004;-73.93316285999998;2
16543;40.66525779600005;-73.94815324399997;5
16544;40.670946067000045;-73.92109057299997;2
16549;40.68964821100008;-73.92405412199997;5
16553;40.66739017700007;-73.87094990799993;5
16554;40.679794835000045;-73.93843631199995;5
16555;40.67728319400004;-73.91640709699995;5
16561;40.703027390000045;-73.91401608899997;2
16565;40.69598077000006;-73.96451608899997;2
16569;40.67459999000005;-73.93057482199998;5
16572;40.64189093700002;-73.96068209999999;2
16574;40.57556809600004;-73.98093364699997;5
16575;40.63622955500005;-73.99478428899994;5
16579;40.67273005800007;-73.92092263299999;5
16580;40.64285910900003;-73.95858076799993;2
16586;40.63036654500007;-73.97371261299999;5
16598;40.68238947400005;-73.95871485899994;2
16602;40.67579020100004;-74.00139663499994;2
16604;40.63900516700004;-73.95785892599997;2
16608;40.695623502000046;-73.99006631999998;1
16612;40.678250863000066;-73.95289129299994;2
16620;40.684511513000075;-73.92638559399995;2
16626;40.64192587100007;-73.95152966099994;2
16629;40.67889591900007;-73.89189615299993;5
16630;40.690106415000045;-73.98897094299997;5
16636;40.65174134500006;-73.93038237699994;2
16637;40.678878851000036;-73.92164721999995;2
16642;40.63635782000005;-74.01404598799998;2
16644;40.67932573000007;-73.90626993499995;5
16645;40.634516795000025;-73.94945255699997;2
16646;40.67956848700004;-73.94124508799997;2
16648;40.67559835400005;-73.87973776899997;5
16649;40.58077964200004;-73.96555649499999;2
16650;40.67458330800008;-73.93022154099998;5
16651;40.64891057700004;-73.96444382199995;2
16653;40.67741798200007;-73.93866563499995;2
16656;40.65799306600008;-74.00069344599996;2
16657;40.66032394600006;-73.92134822999998;2
16662;40.664701666000035;-73.86733253799997;5
16665;40.67141166300007;-73.88151172399995;2
16666;40.69224167400005;-73.987300996;2
16668;40.68132766100007;-73.89175880999993;2
16674;40.67111083400005;-73.91356336299998;5
16678;40.67413100800008;-73.88080390599998;2
16681;40.64886713300007;-73.95082189999994;5
16687;40.640972850000026;-73.92923335999996;2
16700;40.57559435600007;-73.96440365399997;5
16702;40.64292600400006;-73.95404048199998;5
16706;40.688743368000075;-73.94498708099997;2
16707;40.67110691100004;-73.88143295699997;2
16709;40.64101641000008;-73.99372095099994;2
16712;40.68027405500004;-73.94724022399998;5
16718;40.63068215900006;-73.97355396999995;5
16719;40.63354554400007;-73.90976055599998;2
16723;40.66416202000005;-73.94681681999998;5
16729;40.688743368000075;-73.94498708099997;5
16731;40.65126006400004;-73.94962006399999;5
16742;40.60207069800003;-74.00269150899999;5
16753;40.67141166300007;-73.88151172399995;5
16756;40.66544594900005;-73.95161349899995;5
16757;40.62024009100002;-74.01647043999998;5
16761;40.64092037300003;-73.99431189499995;2
16762;40.69994609100007;-73.91180930699994;1
16765;40.63422844300004;-73.949114104;5
16770;40.63907582400003;-73.95597082499995;5
16779;40.663855851000044;-73.99606893499998;5
16792;40.72571378100001;-73.95391844999993;5
16793;40.62582416200007;-73.99811736299995;2
16796;40.66892692300007;-73.92258173299997;2
16798;40.676080719000026;-73.90543088799996;2
16799;40.672522334000064;-73.89167216099996;5
16802;40.683700646000034;-74.00050622499998;5
16804;40.64031897700004;-74.00992833299993;2
16807;40.687619522000034;-73.95475607599997;5
16810;40.584157514000026;-73.96242978099998;2
16817;40.69833089400004;-73.91749507299994;5
16829;40.726965067000044;-73.95311662899995;5
16834;40.664439497000046;-73.96118425799993;2
16835;40.69546894100006;-73.98282507899995;5
16842;40.589377196000044;-73.98092250399995;2
16843;40.676337363000066;-73.86546353999995;2
16847;40.593387743000044;-73.96081867899994;2
16848;40.66276033100007;-73.90217693999993;5
16859;40.668646373000044;-73.91778412499998;2
16868;40.672755333000055;-73.88568030199998;2
16870;40.644724074000074;-73.90184663899998;2
16872;40.69536744700008;-73.98324342499996;5
16874;40.59018546200008;-73.973598811;5
16881;40.683047491000025;-73.96477896299997;2
16883;40.69800734300003;-73.92606054699995;2
16885;40.67858433400005;-74.003570686;5
16886;40.729172131000034;-73.95380781799997;5
16890;40.72935293500007;-73.95294176199997;5
16893;40.693774020000035;-73.97515891199998;5
16895;40.59406298000005;-73.96086869299995;2
16897;40.70629036500002;-73.95035033099998;5
16899;40.67859550700007;-73.90613035499997;1
16901;40.67141166300007;-73.88151172399995;2
16902;40.681524256000046;-73.87966939599994;2
16904;40.67141166300007;-73.88151172399995;2
16906;40.643110192000044;-73.93238765399997;5
16909;40.686832630000026;-73.93880481199994;5
16923;40.646151601000035;-73.93270528699999;5
16928;40.64870676900005;-73.90513094099998;5
16929;40.641105743000026;-74.01805021899997;2
16933;40.659908477000045;-73.91603960599997;5
16934;40.69121477200008;-73.98438756299998;5
16939;40.69833089400004;-73.91749507299994;2
16942;40.59781903600003;-73.99937847799998;2
16944;40.66046287300003;-73.91229402299997;5
16947;40.66692937100004;-73.89561033099994;2
16949;40.67039952700002;-73.95662425699999;5
16953;40.66760483500008;-73.86902097399997;2
16955;40.65318956300007;-74.00559833399994;2
16957;40.69546894100006;-73.98282507899995;5
16982;40.68964821100008;-73.92405412199997;5
16985;40.57758741600002;-73.97633607099993;5
16989;40.63068215900006;-73.97355396999995;5
16996;40.66932766100007;-73.90433739499997;5
16998;40.68962245400007;-73.96014913199997;5
17002;40.66114756500008;-73.93985200899994;2
17017;40.68577117500007;-73.92193478799999;2
17023;40.70569928200007;-73.93715362999995;2
17024;40.694304239000076;-73.97748467799995;2
17033;40.66416202000005;-73.94681681999998;2
17034;40.64292600400006;-73.95404048199998;5
17035;40.67458330800008;-73.93022154099998;5
17037;40.64870676900005;-73.90513094099998;2
17043;40.696847054000045;-73.93650923699995;2
17044;40.67459999000005;-73.93057482199998;2
17046;40.60207069800003;-74.00269150899999;2
17050;40.706548395000034;-73.95040063399993;5
17051;40.66828046500007;-73.90262664599999;2
17053;40.67141166300007;-73.88151172399995;5
17054;40.57758741600002;-73.97633607099993;5
17055;40.67111083400005;-73.91356336299998;5
17057;40.61357028100008;-73.95356724799996;5
17060;40.57758741600002;-73.97633607099993;5
17062;40.64387405900004;-73.93874331199999;5
17072;40.710871678000046;-73.95800466699995;5
17080;40.640209051000056;-73.91221975199994;2
17081;40.638922587000025;-74.03462052499998;2
17084;40.60505849900005;-74.01737782899994;5
17103;40.67458330800008;-73.93022154099998;2
17104;40.61797081100008;-73.92385110999999;2
17108;40.60207069800003;-74.00269150899999;5
17109;40.678250863000066;-73.95289129299994;2
17110;40.687809352000045;-73.94335082099997;2
17111;40.67281467300006;-73.87167482899997;2
17115;40.66734063400003;-73.95352260899993;2
17118;40.683363040000074;-73.97486713399995;2
17124;40.639483032000044;-73.94544926399993;2
17126;40.67459999000005;-73.93057482199998;5
17131;40.64241834200004;-73.98622587199995;5
17139;40.726965067000044;-73.95311662899995;5
17141;40.666397981000046;-73.90989634499994;5
17150;40.667789106000036;-73.90587160499997;5
17151;40.57832102500004;-73.96807408099994;5
17154;40.63712206400004;-73.89988334499998;5
17157;40.62610594700004;-73.94192258099997;5
17163;40.67908162800006;-73.92526672699995;5
17174;40.62965540600004;-74.01070131599994;2
17177;40.57669396700004;-73.98424513599997;2
17178;40.64175492800007;-73.99946815299995;2
17180;40.68273388400007;-73.94837041099998;2
17183;40.67579020100004;-74.00139663499994;5
17189;40.67683257900006;-74.01217259999999;5
17191;40.57556809600004;-73.98093364699997;5
17196;40.66156215000007;-73.92594595499997;5
17201;40.67510949200005;-74.00168502899999;5
17218;40.62069987300004;-74.02408193499997;2
17220;40.679057267000076;-73.95856910399993;2
17225;40.66633522400008;-73.95153355199994;2
17236;40.669822430000075;-73.93241825399997;2
17239;40.688743368000075;-73.94498708099997;5
17242;40.68962245400007;-73.96014913199997;2
17243;40.57702707900006;-73.96419409999999;2
17247;40.62031239600003;-74.00742906899995;5
17250;40.691083628000044;-73.90879922499995;5
17257;40.69018333800005;-73.95526637799998;2
17260;40.680404582000044;-73.90989905299993;2
17264;40.69240388700007;-73.99007040599997;1
17272;40.68831261500002;-73.95849844899993;2
17275;40.68863176800004;-73.98314415299996;2
17278;40.67610202000003;-73.88930856999998;5
17280;40.62572501600005;-73.99104937999994;2
17281;40.688743368000075;-73.94498708099997;5
17283;40.575031251000034;-73.98988266699997;2
17286;40.688743368000075;-73.94498708099997;2
17288;40.64870676900005;-73.90513094099998;2
17297;40.67853746700007;-73.94913798099995;2
17300;40.64291042600007;-74.00364804999998;2
17303;40.655283490000045;-74.01049278999993;2
17304;40.70843429200004;-73.95790520999998;2
17311;40.60207069800003;-74.00269150899999;5
17319;40.68112594000007;-73.97436682299997;5
17323;40.67928439700007;-73.92905930999996;2
17336;40.638538021000045;-73.94970533499998;2
17338;40.623881967000045;-73.93546551899993;2
17339;40.67597640200007;-73.96302338199997;5
17342;40.60207069800003;-74.00269150899999;5
17343;40.66923551700007;-73.89619790799998;5
17345;40.69833089400004;-73.91749507299994;5
17346;40.68711602600007;-73.91786591999994;5
17348;40.57401291100007;-73.98968843999995;2
17349;40.638447760000076;-73.95727557199997;2
17356;40.661582383000045;-73.91547882099997;2
17357;40.631257160000075;-73.94599639799998;2
17362;40.70220428600004;-73.94061202099994;2
17366;40.60207069800003;-74.00269150899999;5
17380;40.68112594000007;-73.97436682299997;2
17395;40.673358361000055;-73.89047754299997;5
17396;40.66051961000005;-73.88345217399994;5
17398;40.697756594000055;-73.949678695;5
17400;40.679057267000076;-73.95856910399993;2
17401;40.638667594000026;-74.02246340399995;5
17404;40.67682832700007;-73.93453822199997;5
17406;40.65892842200003;-73.88982003399997;2
17415;40.688743368000075;-73.94498708099997;5
17417;40.70569928200007;-73.93715362999995;2
17424;40.70629036500002;-73.95035033099998;2
17425;40.68180551100005;-73.98308819;2
17427;40.65170090400005;-73.86844675099995;2
17432;40.67111083400005;-73.91356336299998;2
17435;40.63068215900006;-73.97355396999995;5
17437;40.62215389700003;-74.02728485599994;2
17438;40.697400473000066;-73.95130180499996;2
17444;40.674744707000045;-73.92499759899994;5
17447;40.69479374600007;-73.93134354699998;5
17448;40.68078561300007;-73.97447511599995;2
17451;40.67141166300007;-73.88151172399995;5
17453;40.651377927000055;-73.95590864899998;5
17456;40.642342779000046;-73.94477670499998;5
17461;40.62666928400005;-73.99185981299998;2
17470;40.59386482300005;-73.96801983999995;2
17476;40.59414516900005;-73.96041495199995;5
17478;40.65219745600007;-73.94106016599994;5
17480;40.66333419100005;-73.90911470699997;2
17486;40.65475124500005;-74.007368032;2
17492;40.69086637500004;-73.98584805699994;2
17493;40.64240931000006;-73.95955394999999;2
17501;40.582620261000045;-73.98629580399995;2
17504;40.67010465200008;-73.90796995799997;5
17506;40.64174589100002;-73.95440522899997;5
17508;40.65799306600008;-74.00069344599996;5
17521;40.59406298000005;-73.96086869299995;5
17524;40.64886713300007;-73.95082189999994;5
17525;40.59376053600005;-73.98029832799993;2
17528;40.65799306600008;-74.00069344599996;5
17531;40.638667594000026;-74.02246340399995;2
17532;40.68964821100008;-73.92405412199997;5
17533;40.57399138200003;-73.99727290399994;2
17537;40.65799306600008;-74.00069344599996;5
17543;40.66487273900003;-73.90416355699995;5
17545;40.696184932000044;-73.98035822199995;2
17547;40.68891138900005;-73.98093008899998;2
17548;40.645461268000076;-74.02071078499995;5
17555;40.69021195800008;-73.94527434299994;1
17556;40.65139047100007;-73.96020079799997;5
17558;40.668806093000065;-73.93112156699993;2
17561;40.688743368000075;-73.94498708099997;5
17563;40.64285910900003;-73.95858076799993;2
17567;40.67229641100005;-73.92940560899994;2
17569;40.64927797800004;-74.00966659499993;1
17573;40.687732210000036;-73.93749147799997;2
17576;40.67141166300007;-73.88151172399995;5
17594;40.69086637500004;-73.98584805699994;2
17595;40.683809179000036;-73.98297590999994;2
17601;40.66452749800004;-73.94773929099993;2
17602;40.57758741600002;-73.97633607099993;5
17604;40.65322793300004;-73.91269636099996;2
